Timeframe,Strategy,Params,Exit,Contracts,ATR_Period,Trades,Wins,Losses,Win_Rate,PnL,Profit_Factor,Avg_Win,Avg_Loss,Max_DD,Max_Daily_DD,Costs,Final_Equity
3min,RSI_Reversion,rsi_period=9|rsi_buy=15|rsi_sell=85,SL75_Trail1.5x,5,14,29,7,22,24.14,-3434.03,0.46,417.62,288.97,3520.11,888.78,469.8,146565.97
3min,RSI_Reversion,rsi_period=9|rsi_buy=15|rsi_sell=85,SL75_TP200_Tr1.5,5,14,29,7,22,24.14,-3434.03,0.46,417.62,288.97,3520.11,888.78,469.8,146565.97
2min,RSI_Reversion,rsi_period=14|rsi_buy=20|rsi_sell=80,SL50_TP150_Tr1x,5,10,42,12,30,28.57,-3435.1,0.46,247.51,213.51,3921.48,827.27,680.4,146564.9
5min,RSI_Reversion,rsi_period=9|rsi_buy=25|rsi_sell=75,SL75_Trail1.5x,3,14,141,38,103,26.95,-3435.32,0.83,454.78,201.13,9316.06,1901.76,1370.52,146564.68
5min,Momentum,lookback=8|atr_mult=1.5,SL50_TP150,1,10,491,116,375,23.63,-3435.84,0.83,144.78,53.95,3908.24,772.96,1590.84,146564.16
1min,Momentum,lookback=5|atr_mult=2.5,SL100_TP200,1,5,539,178,361,33.02,-3437.36,0.89,150.84,83.9,5399.51,1862.15,1746.36,146562.64
3min,Momentum,lookback=5|atr_mult=2.0,SL30_TP60,1,14,480,145,335,30.21,-3438.2,0.7,55.39,34.24,3440.96,722.96,1555.2,146561.8
3min,Stochastic,k_per=5|d_per=5|ob=70|os_level=30,SL75_TP150,1,5,347,117,230,33.72,-3438.29,0.81,126.38,79.24,4492.61,691.32,1124.28,146561.71
3min,Stochastic,k_per=5|d_per=5|ob=70|os_level=30,SL75_TP150,1,10,347,117,230,33.72,-3438.29,0.81,126.38,79.24,4492.61,691.32,1124.28,146561.71
3min,Stochastic,k_per=5|d_per=5|ob=70|os_level=30,SL75_TP150,1,14,347,117,230,33.72,-3438.29,0.81,126.38,79.24,4492.61,691.32,1124.28,146561.71
3min,Momentum,lookback=3|atr_mult=1.5,SL40_TP80,1,5,567,181,386,31.92,-3440.08,0.8,74.96,44.06,3550.12,638.72,1837.08,146559.92
5min,Confluence,rsi_period=14|bb_period=15|fast_ema=8|slow_ema=34,SL75_TP150,1,5,248,74,174,29.84,-3441.51,0.74,133.45,76.53,4490.19,1031.76,803.52,146558.49
5min,Confluence,rsi_period=14|bb_period=15|fast_ema=8|slow_ema=34,SL75_TP150,1,10,248,74,174,29.84,-3441.51,0.74,133.45,76.53,4490.19,1031.76,803.52,146558.49
5min,Confluence,rsi_period=14|bb_period=15|fast_ema=8|slow_ema=34,SL75_TP150,1,14,248,74,174,29.84,-3441.51,0.74,133.45,76.53,4490.19,1031.76,803.52,146558.49
3min,Momentum,lookback=3|atr_mult=2.5,SL50_TP150,5,5,68,15,53,22.06,-3441.6,0.76,728.8,271.2,4170.4,1084.8,1101.6,146558.4
2min,Momentum,lookback=13|atr_mult=1.5,SL100_TP200,1,14,770,256,514,33.25,-3444.79,0.93,166.53,89.64,4090.82,1976.08,2494.8,146555.21
5min,RSI_Reversion,rsi_period=14|rsi_buy=15|rsi_sell=85,SL100_Trail2x,5,14,8,1,7,12.5,-3445.81,0.0,2.38,492.6,3448.19,521.2,129.6,146554.19
3min,RSI_Reversion,rsi_period=14|rsi_buy=30|rsi_sell=70,SL50_TP150_Tr1x,1,5,198,48,150,24.24,-3447.92,0.37,42.03,36.43,3447.92,437.65,641.52,146552.08
2min,RSI_Reversion,rsi_period=14|rsi_buy=15|rsi_sell=85,SL100_Trail2x,5,14,16,3,13,18.75,-3448.14,0.4,768.12,442.5,3689.22,1042.4,259.2,146551.86
3min,Stochastic,k_per=5|d_per=3|ob=75|os_level=25,SL100_TP200,1,5,413,167,246,40.44,-3449.12,0.86,130.53,102.63,4029.16,893.32,1338.12,146550.88
3min,Stochastic,k_per=5|d_per=3|ob=75|os_level=25,SL100_TP200,1,10,413,167,246,40.44,-3449.12,0.86,130.53,102.63,4029.16,893.32,1338.12,146550.88
3min,Stochastic,k_per=5|d_per=3|ob=75|os_level=25,SL100_TP200,1,14,413,167,246,40.44,-3449.12,0.86,130.53,102.63,4029.16,893.32,1338.12,146550.88
3min,RSI_Reversion,rsi_period=9|rsi_buy=25|rsi_sell=75,SL40_TP80,3,5,224,73,151,32.59,-3449.28,0.83,227.28,132.72,3543.84,1138.08,2177.28,146550.72
3min,RSI_Reversion,rsi_period=9|rsi_buy=25|rsi_sell=75,SL40_TP80,3,10,224,73,151,32.59,-3449.28,0.83,227.28,132.72,3543.84,1138.08,2177.28,146550.72
3min,RSI_Reversion,rsi_period=9|rsi_buy=25|rsi_sell=75,SL40_TP80,3,14,224,73,151,32.59,-3449.28,0.83,227.28,132.72,3543.84,1138.08,2177.28,146550.72
2min,Bollinger,bb_period=15|bb_std=2.5,SL100_Trail2x,1,10,399,139,260,34.84,-3450.07,0.8,101.63,67.6,4953.45,1260.01,1292.76,146549.93
3min,RSI_Reversion,rsi_period=9|rsi_buy=20|rsi_sell=80,SL75_Trail1.5x,3,14,90,19,71,21.11,-3451.28,0.69,395.58,154.47,4745.65,1036.43,874.8,146548.72
3min,EMA_Pullback,fast_ema=13|slow_ema=34,SL100_TP300,1,5,440,112,328,25.45,-3451.58,0.89,246.86,94.82,5622.05,1228.79,1425.6,146548.42
3min,EMA_Pullback,fast_ema=13|slow_ema=34,SL100_TP300,1,10,440,112,328,25.45,-3451.58,0.89,246.86,94.82,5622.05,1228.79,1425.6,146548.42
3min,EMA_Pullback,fast_ema=13|slow_ema=34,SL100_TP300,1,14,440,112,328,25.45,-3451.58,0.89,246.86,94.82,5622.05,1228.79,1425.6,146548.42
5min,Momentum,lookback=3|atr_mult=1.5,SL30_TP60,1,5,411,118,293,28.71,-3452.64,0.66,55.76,34.24,3509.36,629.04,1331.64,146547.36
2min,VWAP_Reversion,vwap_dist=1.5,SL75_TP150,1,14,1008,340,668,33.73,-3453.92,0.93,145.35,79.15,5921.68,2000.6,3265.92,146546.08
3min,Bollinger,bb_period=15|bb_std=2.5,SL100_Trail2x,1,5,255,93,162,36.47,-3454.58,0.72,95.18,75.96,4281.3,1529.05,826.2,146545.42
5min,VWAP_Reversion,vwap_dist=2.5,SL50_TP100,1,5,520,165,355,31.73,-3454.8,0.82,95.76,54.24,3943.92,1106.88,1684.8,146545.2
5min,Confluence,rsi_period=14|bb_period=15|fast_ema=8|slow_ema=34,SL50_TP100,1,5,279,79,200,28.32,-3455.95,0.68,91.81,53.54,3938.11,555.12,903.96,146544.05
5min,Confluence,rsi_period=14|bb_period=15|fast_ema=8|slow_ema=34,SL50_TP100,1,10,279,79,200,28.32,-3455.95,0.68,91.81,53.54,3938.11,555.12,903.96,146544.05
5min,Confluence,rsi_period=14|bb_period=15|fast_ema=8|slow_ema=34,SL50_TP100,1,14,279,79,200,28.32,-3455.95,0.68,91.81,53.54,3938.11,555.12,903.96,146544.05
1min,VWAP_Reversion,vwap_dist=2.0,SL100_TP200,1,5,721,247,474,34.26,-3456.03,0.93,186.05,104.24,4649.43,2041.68,2336.04,146543.97
5min,VWAP_Reversion,vwap_dist=3.0,SL50_TP100,1,5,426,131,295,30.75,-3456.24,0.78,95.76,54.24,3852.72,1087.44,1380.24,146543.76
3min,VWAP_Reversion,vwap_dist=1.5,SL50_TP150,1,5,835,209,626,25.03,-3456.4,0.9,145.76,54.19,4720.64,1627.36,2705.4,146543.6
3min,Momentum,lookback=5|atr_mult=2.5,SL100_TP300,5,14,147,37,110,25.17,-3456.5,0.94,1353.12,486.56,8730.0,2322.2,2381.4,146543.5
3min,RSI_Reversion,rsi_period=14|rsi_buy=20|rsi_sell=80,SL75_TP200_Tr1.5,5,14,27,5,22,18.52,-3457.45,0.48,640.35,302.69,3457.45,1188.6,437.4,146542.55
2min,Momentum,lookback=3|atr_mult=2.5,SL75_TP200_Tr1.5,1,5,127,26,101,20.47,-3460.47,0.37,78.86,54.56,3545.51,495.06,411.48,146539.53
2min,VWAP_Reversion,vwap_dist=1.5,SL75_TP150,1,5,1050,355,695,33.81,-3464.01,0.94,145.21,79.16,5598.73,2020.2,3402.0,146535.99
2min,Confluence,rsi_period=14|bb_period=20|fast_ema=5|slow_ema=21,SL75_TP150,1,5,859,283,576,32.95,-3466.08,0.89,101.17,55.73,5229.25,1426.32,2783.16,146533.92
2min,Confluence,rsi_period=14|bb_period=20|fast_ema=5|slow_ema=21,SL75_TP150,1,10,859,283,576,32.95,-3466.08,0.89,101.17,55.73,5229.25,1426.32,2783.16,146533.92
2min,Confluence,rsi_period=14|bb_period=20|fast_ema=5|slow_ema=21,SL75_TP150,1,14,859,283,576,32.95,-3466.08,0.89,101.17,55.73,5229.25,1426.32,2783.16,146533.92
1min,RSI_Reversion,rsi_period=9|rsi_buy=30|rsi_sell=70,SL50_TP100,1,5,900,315,585,35.0,-3468.01,0.89,89.72,54.24,5464.49,1330.12,2916.0,146531.99
1min,RSI_Reversion,rsi_period=9|rsi_buy=30|rsi_sell=70,SL50_TP100,1,10,900,315,585,35.0,-3468.01,0.89,89.72,54.24,5464.49,1330.12,2916.0,146531.99
1min,RSI_Reversion,rsi_period=9|rsi_buy=30|rsi_sell=70,SL50_TP100,1,14,900,315,585,35.0,-3468.01,0.89,89.72,54.24,5464.49,1330.12,2916.0,146531.99
1min,Momentum,lookback=3|atr_mult=2.5,SL40_TP80,1,14,476,145,331,30.46,-3468.25,0.76,75.76,43.67,3651.29,733.28,1542.24,146531.75
2min,VWAP_Reversion,vwap_dist=2.0,SL50_TP150,1,14,1163,298,865,25.62,-3470.12,0.93,145.69,54.2,5153.52,2034.08,3768.12,146529.88
2min,RSI_Reversion,rsi_period=14|rsi_buy=15|rsi_sell=85,SL75_Trail1.5x,5,14,16,2,14,12.5,-3470.96,0.22,484.52,317.14,3857.72,792.4,259.2,146529.04
2min,RSI_Reversion,rsi_period=14|rsi_buy=15|rsi_sell=85,SL75_TP200_Tr1.5,5,14,16,2,14,12.5,-3470.96,0.22,484.52,317.14,3857.72,792.4,259.2,146529.04
5min,RSI_Reversion,rsi_period=7|rsi_buy=20|rsi_sell=80,SL75_TP150,3,5,115,36,79,31.3,-3472.8,0.82,425.2,237.72,5649.6,2139.48,1117.8,146527.2
5min,RSI_Reversion,rsi_period=7|rsi_buy=20|rsi_sell=80,SL75_TP150,3,10,115,36,79,31.3,-3472.8,0.82,425.2,237.72,5649.6,2139.48,1117.8,146527.2
5min,RSI_Reversion,rsi_period=7|rsi_buy=20|rsi_sell=80,SL75_TP150,3,14,115,36,79,31.3,-3472.8,0.82,425.2,237.72,5649.6,2139.48,1117.8,146527.2
5min,Bollinger,bb_period=15|bb_std=2.5,SL40_TP80,5,5,211,73,138,34.6,-3473.19,0.89,370.58,221.2,4346.79,1675.6,3418.2,146526.81
5min,Bollinger,bb_period=15|bb_std=2.5,SL40_TP80,5,10,211,73,138,34.6,-3473.19,0.89,370.58,221.2,4346.79,1675.6,3418.2,146526.81
5min,Bollinger,bb_period=15|bb_std=2.5,SL40_TP80,5,14,211,73,138,34.6,-3473.19,0.89,370.58,221.2,4346.79,1675.6,3418.2,146526.81
3min,RSI_Reversion,rsi_period=14|rsi_buy=25|rsi_sell=75,SL50_Trail1x,5,14,71,19,52,26.76,-3473.63,0.66,347.33,193.71,3988.13,1620.46,1150.2,146526.37
2min,Stochastic,k_per=5|d_per=5|ob=80|os_level=20,SL75_Trail1.5x,1,14,236,66,170,27.97,-3476.43,0.59,75.7,49.84,3645.97,493.21,764.64,146523.57
2min,Momentum,lookback=3|atr_mult=2.5,SL75_TP150,1,10,187,50,137,26.74,-3476.88,0.68,145.76,78.58,3612.84,725.88,605.88,146523.12
3min,Momentum,lookback=5|atr_mult=2.5,SL50_TP150,3,10,219,54,165,24.66,-3481.69,0.87,429.67,161.72,6041.28,2115.36,2128.68,146518.31
5min,RSI_Reversion,rsi_period=7|rsi_buy=20|rsi_sell=80,SL75_TP200_Tr1.5,1,5,122,32,90,26.23,-3483.31,0.43,81.97,67.85,3751.02,713.16,395.28,146516.69
5min,Momentum,lookback=3|atr_mult=2.5,SL40_TP80,5,10,70,20,50,28.57,-3484.0,0.68,378.8,221.2,3730.0,1106.0,1134.0,146516.0
1min,RSI_Reversion,rsi_period=5|rsi_buy=15|rsi_sell=85,SL75_Trail1.5x,1,5,614,204,410,33.22,-3488.21,0.77,57.1,36.92,3640.4,607.18,1989.36,146511.79
2min,Momentum,lookback=3|atr_mult=2.0,SL50_TP150,1,5,371,86,285,23.18,-3490.04,0.77,135.06,53.0,3727.32,901.76,1202.04,146509.96
1min,Bollinger,bb_period=20|bb_std=2.5,SL50_TP100,1,5,634,226,408,35.65,-3490.15,0.84,81.35,53.61,3849.63,673.92,2054.16,146509.85
1min,Bollinger,bb_period=20|bb_std=2.5,SL50_TP100,1,10,634,226,408,35.65,-3490.15,0.84,81.35,53.61,3849.63,673.92,2054.16,146509.85
1min,Bollinger,bb_period=20|bb_std=2.5,SL50_TP100,1,14,634,226,408,35.65,-3490.15,0.84,81.35,53.61,3849.63,673.92,2054.16,146509.85
2min,RSI_Reversion,rsi_period=9|rsi_buy=30|rsi_sell=70,SL50_TP100,5,5,538,191,347,35.5,-3490.64,0.96,474.43,271.2,10707.44,2089.2,8715.6,146509.36
2min,RSI_Reversion,rsi_period=9|rsi_buy=30|rsi_sell=70,SL50_TP100,5,10,538,191,347,35.5,-3490.64,0.96,474.43,271.2,10707.44,2089.2,8715.6,146509.36
2min,RSI_Reversion,rsi_period=9|rsi_buy=30|rsi_sell=70,SL50_TP100,5,14,538,191,347,35.5,-3490.64,0.96,474.43,271.2,10707.44,2089.2,8715.6,146509.36
1min,Stochastic,k_per=5|d_per=5|ob=80|os_level=20,SL30_TP60,1,5,457,137,320,29.98,-3490.67,0.68,54.5,34.24,3499.47,512.64,1480.68,146509.33
1min,Stochastic,k_per=5|d_per=5|ob=80|os_level=20,SL30_TP60,1,10,457,137,320,29.98,-3490.67,0.68,54.5,34.24,3499.47,512.64,1480.68,146509.33
1min,Stochastic,k_per=5|d_per=5|ob=80|os_level=20,SL30_TP60,1,14,457,137,320,29.98,-3490.67,0.68,54.5,34.24,3499.47,512.64,1480.68,146509.33
3min,Momentum,lookback=13|atr_mult=2.5,SL100_TP200,1,14,324,100,224,30.86,-3490.75,0.84,187.57,99.32,3684.03,1301.76,1049.76,146509.25
5min,Momentum,lookback=8|atr_mult=1.5,SL75_TP150,1,5,456,146,310,32.02,-3491.44,0.86,142.12,78.2,3830.35,802.2,1477.44,146508.56
5min,VWAP_Reversion,vwap_dist=3.0,SL75_TP150,3,5,310,104,206,33.55,-3493.2,0.93,437.28,237.72,8394.0,2215.8,3013.2,146506.8
2min,Bollinger,bb_period=15|bb_std=2.5,SL100_Trail2x,3,5,371,139,232,37.47,-3493.23,0.93,314.26,203.34,9302.23,2292.12,3606.12,146506.77
1min,RSI_Reversion,rsi_period=7|rsi_buy=25|rsi_sell=75,SL40_TP80,1,5,893,306,587,34.27,-3496.32,0.87,73.44,44.24,5235.44,678.84,2893.32,146503.68
1min,RSI_Reversion,rsi_period=7|rsi_buy=25|rsi_sell=75,SL40_TP80,1,10,893,306,587,34.27,-3496.32,0.87,73.44,44.24,5235.44,678.84,2893.32,146503.68
1min,RSI_Reversion,rsi_period=7|rsi_buy=25|rsi_sell=75,SL40_TP80,1,14,893,306,587,34.27,-3496.32,0.87,73.44,44.24,5235.44,678.84,2893.32,146503.68
3min,RSI_Reversion,rsi_period=5|rsi_buy=15|rsi_sell=85,SL100_Trail2x,5,5,200,71,129,35.5,-3496.55,0.93,630.75,374.26,11236.55,2496.68,3240.0,146503.45
2min,Stochastic,k_per=5|d_per=5|ob=70|os_level=30,SL50_TP100,1,5,633,218,415,34.44,-3497.92,0.84,87.21,54.24,4366.6,831.44,2050.92,146502.08
2min,Stochastic,k_per=5|d_per=5|ob=70|os_level=30,SL50_TP100,1,10,633,218,415,34.44,-3497.92,0.84,87.21,54.24,4366.6,831.44,2050.92,146502.08
2min,Stochastic,k_per=5|d_per=5|ob=70|os_level=30,SL50_TP100,1,14,633,218,415,34.44,-3497.92,0.84,87.21,54.24,4366.6,831.44,2050.92,146502.08
5min,RSI_Reversion,rsi_period=7|rsi_buy=15|rsi_sell=85,SL50_TP150_Tr1x,3,5,63,12,51,19.05,-3499.33,0.41,201.16,115.95,4061.15,660.0,612.36,146500.67
1min,Range_Scalp,range_period=10,SL100_Trail2x,3,14,56,20,36,35.71,-3500.06,0.38,107.12,156.73,4285.12,850.26,544.32,146499.94
3min,Stochastic,k_per=9|d_per=3|ob=80|os_level=20,SL30_TP60,1,5,444,130,314,29.28,-3502.56,0.67,55.76,34.24,3610.16,551.76,1438.56,146497.44
3min,Stochastic,k_per=9|d_per=3|ob=80|os_level=20,SL30_TP60,1,10,444,130,314,29.28,-3502.56,0.67,55.76,34.24,3610.16,551.76,1438.56,146497.44
3min,Stochastic,k_per=9|d_per=3|ob=80|os_level=20,SL30_TP60,1,14,444,130,314,29.28,-3502.56,0.67,55.76,34.24,3610.16,551.76,1438.56,146497.44
5min,Confluence,rsi_period=14|bb_period=15|fast_ema=5|slow_ema=21,SL40_TP80,1,5,315,88,227,27.94,-3510.59,0.65,73.33,43.89,3750.03,632.08,1020.6,146489.41
5min,Confluence,rsi_period=14|bb_period=15|fast_ema=5|slow_ema=21,SL40_TP80,1,10,315,88,227,27.94,-3510.59,0.65,73.33,43.89,3750.03,632.08,1020.6,146489.41
5min,Confluence,rsi_period=14|bb_period=15|fast_ema=5|slow_ema=21,SL40_TP80,1,14,315,88,227,27.94,-3510.59,0.65,73.33,43.89,3750.03,632.08,1020.6,146489.41
5min,RSI_Reversion,rsi_period=7|rsi_buy=25|rsi_sell=75,SL50_TP100,5,5,234,80,154,34.19,-3510.8,0.92,478.18,271.2,11400.0,2233.2,3790.8,146489.2
